QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b1e853-0001-9e31-0005-176e0002c1d6,"create or replace file format csv type='csv'
  compression = 'auto' field_delimiter = ',' record_delimiter = '\n'
  skip_header = 0 field_optionally_enclosed_by = '\042' trim_space = false
  error_on_column_count_mismatch = false escape = 'none' escape_unenclosed_field = '\134'
  date_format = 'auto' timestamp_format = 'auto' null_if = ('') comment = 'file format for ingesting data for zero to snowflake';",13,CITIBIKE,3,PUBLIC,CREATE,1433136097554562,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:43:11.104-08:00,2024-01-25T06:43:11.227-08:00,123,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,90,33,0,0,0,0,,,0,,,0,0,1.9e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,b7d96bde05b6484f76d7374dd31f2783,2,b7d96bde05b6484f76d7374dd31f2783,1
01b1e853-0001-9eb2-0005-176e0002e1ae,show DATABASES like 'CITIBIKE',13,CITIBIKE,3,PUBLIC,SHOW,1433136097554562,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:43:53.678-08:00,2024-01-25T06:43:53.74-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,41,21,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,2ebedeb2b8bbc5fb9f65e17c3f55ad4b,2,2ebedeb2b8bbc5fb9f65e17c3f55ad4b,1
01b1e821-0001-9eb2-0005-176e0002e07e,"show terse SCHEMAS in DATABASE IDENTIFIER('""CITIBIKE""') limit 1001",13,CITIBIKE,3,PUBLIC,SHOW,1433136097566762,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:53:14.385-08:00,2024-01-25T05:53:14.428-08:00,43,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,35,8,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,64f0b8ed8d77f55a9f3d49f681065143,2,64f0b8ed8d77f55a9f3d49f681065143,1
01b1e821-0001-9e31-0005-176e0002c0c2,show DATABASES like 'CITIBIKE',13,CITIBIKE,3,PUBLIC,SHOW,1433136097550638,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:53:53.1-08:00,2024-01-25T05:53:53.149-08:00,49,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,2ebedeb2b8bbc5fb9f65e17c3f55ad4b,2,2ebedeb2b8bbc5fb9f65e17c3f55ad4b,1
01b1e81a-0001-9e31-0005-176e0002c096,"show terse STREAMS in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",13,CITIBIKE,3,PUBLIC,SHOW,1433136097550638,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:46:09.189-08:00,2024-01-25T05:46:09.216-08:00,27,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,e5a40ac60df74436a7e1b968cd682877,2,e5a40ac60df74436a7e1b968cd682877,1
01b1e821-0001-9e31-0005-176e0002c0ba,show terse DATABASES limit 10000,13,CITIBIKE,3,PUBLIC,SHOW,1433136097550638,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:53:12.237-08:00,2024-01-25T05:53:12.285-08:00,48,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4efc4b933266389f41e98d55f32425ab,2,4efc4b933266389f41e98d55f32425ab,1
01b1e82c-0001-9d31-0005-176e0002527e,show DATABASES like 'CITIBIKE',13,CITIBIKE,3,PUBLIC,SHOW,1433136097550638,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:04:11.241-08:00,2024-01-25T06:04:11.299-08:00,58,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,22,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,2ebedeb2b8bbc5fb9f65e17c3f55ad4b,2,2ebedeb2b8bbc5fb9f65e17c3f55ad4b,1
01b1e824-0001-9d31-0005-176e0002522a,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",13,CITIBIKE,3,PUBLIC,SHOW,1433136097554562,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:56:14.012-08:00,2024-01-25T05:56:14.07-08:00,58,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4a9670498e88dab91f270fbcbb0fc94a,2,4a9670498e88dab91f270fbcbb0fc94a,1
01b1e824-0001-9d95-0005-176e0002821e,"show terse STAGES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",13,CITIBIKE,3,PUBLIC,SHOW,1433136097554562,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:56:13.978-08:00,2024-01-25T05:56:14.064-08:00,86,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,78,8,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,19bcaa472dc5cdb186ceaf3ea783c631,2,19bcaa472dc5cdb186ceaf3ea783c631,1
01b1e827-0001-9d95-0005-176e00028232,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""CITIBIKE"".""INFORMATION_SCHEMA""')",13,CITIBIKE,3,PUBLIC,SHOW,1433136097566762,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:59:57.505-08:00,2024-01-25T05:59:57.581-08:00,76,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,52,24,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,1095fd082987d813be6bce8af401fbb6,2,1095fd082987d813be6bce8af401fbb6,1
